Date,total_volume,total_dollar,valid_close_assets,valid_volume_assets
1992-02-20,154726560,708404050.2265373,23,23
1992-02-21,118764596,686103420.8609672,23,23
1992-02-24,69496513,383283880.0627756,23,23
1992-02-25,81922411,460846584.30521464,23,23
1992-02-26,93817070,556924447.8218769,23,23
1992-02-27,76436798,424221448.49907565,23,23
1992-02-28,69900830,412497767.43453336,23,23
1992-03-02,64872511,388629652.592675,23,23
1992-03-03,74805551,411586068.42712617,23,23
1992-03-04,82718593,480587733.20901346,23,23
1992-03-05,76632208,427306765.84046817,23,23
1992-03-06,71305378,415324401.6335635,23,23
1992-03-09,61815107,370803444.36431885,23,23
1992-03-10,81610447,443320912.3680999,23,23
1992-03-11,70149065,396278138.9563663,23,23
1992-03-12,80355872,456128170.0962038,23,23
1992-03-13,63513643,350273008.4747093,23,23
1992-03-16,51420191,284509474.9992349,23,23
1992-03-17,67142224,362291864.5484674,23,23
1992-03-18,63821485,343718776.36151886,23,23
1992-03-19,77523798,366395057.4014795,23,23
1992-03-20,125431179,701504748.0998439,23,23
1992-03-23,65562065,373424843.0609946,23,23
1992-03-24,70479857,389098108.09229684,23,23
1992-03-25,70990947,381179637.5929949,23,23
1992-03-26,62848718,342149171.2785325,23,23
1992-03-27,64776919,364370813.50900245,23,23
1992-03-30,52392514,296411677.8889525,23,23
1992-03-31,73381926,387862745.8439946,23,23
1992-04-01,76582434,433367693.5247352,23,23
1992-04-02,80555344,480921621.2467909,23,23
1992-04-03,75319036,435467825.10582614,23,23
1992-04-06,66330805,393190039.6244602,23,23
1992-04-07,76627417,439781666.79294634,23,23
1992-04-08,123086414,707295889.2920971,23,23
1992-04-09,100448218,565425519.6567221,23,23
1992-04-10,101666383,496310548.48442745,23,23
1992-04-13,59865545,336205036.9630132,23,23
1992-04-14,98253274,590394514.9766215,23,23
1992-04-15,105750380,631146673.9788513,23,23
1992-04-16,98796800,670665680.790859,23,23
1992-04-20,88276765,513495051.4240937,23,23
1992-04-21,78107595,462581199.786824,23,23
1992-04-22,74069117,417387868.4199841,23,23
1992-04-23,118221041,672954041.2622478,23,23
1992-04-24,70583088,392468882.4394251,23,23
1992-04-27,67282304,398744966.47970605,23,23
1992-04-28,73708686,433954641.8777944,23,23
1992-04-29,72029315,420842034.37333894,23,23
1992-04-30,85555115,503038130.0671084,23,23
1992-05-01,77496613,452403353.0476701,23,23
1992-05-04,71237125,460247592.4665853,23,23
1992-05-05,70141563,412294410.6261473,23,23
1992-05-06,69203242,430013457.9075428,23,23
1992-05-07,54919834,357013738.115422,23,23
1992-05-08,59872247,362890442.4669492,23,23
1992-05-11,65444755,390507785.78339076,23,23
1992-05-12,76156022,442309753.78003013,23,23
1992-05-13,74639807,433311681.3188524,23,23
1992-05-14,74281821,403276038.00489306,23,23
1992-05-15,109155256,642875438.3442893,23,23
1992-05-18,72408592,378959438.6182089,23,23
1992-05-19,104269014,557134553.8204443,23,23
1992-05-20,75186602,465366461.390738,23,23
1992-05-21,66984590,397171157.7875476,23,23
1992-05-22,59749084,359355842.0113932,23,23
1992-05-26,82291393,465002424.5860319,23,23
1992-05-27,69776763,387085415.8640728,23,23
1992-05-28,65222463,371003591.4627893,23,23
1992-05-29,65629525,373463797.05197716,23,23
1992-06-01,60158387,345849996.08515286,23,23
1992-06-02,74198444,446452647.5340431,23,23
1992-06-03,70595163,419571783.03469765,23,23
1992-06-04,92708364,469466799.9124329,23,23
1992-06-05,85684564,478438266.37442327,23,23
1992-06-08,61465452,324283888.86177206,23,23
1992-06-09,58486146,339623246.22194874,23,23
1992-06-10,77629742,420007070.39547515,23,23
1992-06-11,83528261,424644654.4980588,23,23
1992-06-12,75870105,420868639.7673378,23,23
1992-06-15,61225035,340823752.9173069,23,23
1992-06-16,66921135,327493668.6542721,23,23
1992-06-17,110261478,499252641.97330546,23,23
1992-06-18,96227418,542538040.4972959,23,23
1992-06-19,114257739,650942137.3181579,23,23
1992-06-22,61983653,359598944.09087205,23,23
1992-06-23,71776730,421988394.07655346,23,23
1992-06-24,79589108,364655364.6406766,23,23
1992-06-25,67995134,365897567.4985883,23,23
1992-06-26,66396929,332636848.29857874,23,23
1992-06-29,65799469,353405948.01849616,23,23
1992-06-30,64964209,348126636.50919414,23,23
1992-07-01,80470825,421438348.82571244,23,23
1992-07-02,87278518,420180036.1362219,23,23
1992-07-06,83985992,426010538.3307606,23,23
1992-07-07,79884615,413244371.4601648,23,23
1992-07-08,71708565,378936585.5443922,23,23
1992-07-09,67786183,370633971.16717637,23,23
1992-07-10,50090986,269187510.9316344,23,23
1992-07-13,43844214,258942398.14024878,23,23
1992-07-14,60431899,347829444.8715068,23,23
1992-07-15,82160076,495246294.42437077,23,23
1992-07-16,79549300,464457102.5003073,23,23
1992-07-17,95763973,624922864.8514538,23,23
1992-07-20,65060876,385556368.95196605,23,23
1992-07-21,66760474,334034402.67400694,23,23
1992-07-22,51796834,286705765.7765026,23,23
1992-07-23,49943582,295162520.9506669,23,23
1992-07-24,50072927,294611868.01958776,23,23
1992-07-27,51578496,289738187.7612859,23,23
1992-07-28,64008630,394331587.6107309,23,23
1992-07-29,83772579,499247440.8021629,23,23
1992-07-30,57325037,359226657.8093767,23,23
1992-07-31,44443127,261224247.80182958,23,23
1992-08-03,48050000,290070788.0666325,23,23
1992-08-04,48845716,293861723.82116663,23,23
1992-08-05,53180466,339714036.3940177,23,23
1992-08-06,59674513,387081911.59812343,23,23
1992-08-07,181106796,587324670.5034552,23,23
1992-08-10,76383071,340375400.6893281,23,23
1992-08-11,70632589,332388127.20337844,23,23
1992-08-12,56660910,325791767.97033525,23,23
1992-08-13,64318830,356095538.2765665,23,23
1992-08-14,51816495,259954094.75336695,23,23
1992-08-17,47738849,237263623.36307287,23,23
1992-08-18,105564368,329767797.1017852,23,23
1992-08-19,81764408,311678698.1859666,23,23
1992-08-20,67852299,318947435.3905635,23,23
1992-08-21,94020887,494467996.03679514,23,23
1992-08-24,62259853,336807861.5803509,23,23
1992-08-25,67285639,374250140.40983105,23,23
1992-08-26,58019953,309890988.3403256,23,23
1992-08-27,60083269,330341115.48360205,23,23
1992-08-28,47319683,272190453.6462183,23,23
1992-08-31,51345080,266253462.16728878,23,23
1992-09-01,56534326,288483219.98035324,23,23
1992-09-02,62341932,318764874.01554203,23,23
1992-09-03,79566878,442136682.66575515,23,23
1992-09-04,41715386,238662291.86775732,23,23
1992-09-08,47778800,263371289.7443806,23,23
1992-09-09,57772057,308740002.4672729,23,23
1992-09-10,73726545,423274127.65542364,23,23
1992-09-11,54928442,314738531.35602736,23,23
1992-09-14,89656342,467536194.83909583,23,23
1992-09-15,69760311,393347133.0491121,23,23
1992-09-16,97228404,600145769.5756934,23,23
1992-09-17,68435104,404391470.0756173,23,23
1992-09-18,102789359,603758906.328017,23,23
1992-09-21,47395554,271713782.2443191,23,23
1992-09-22,65179444,356941057.0990416,23,23
1992-09-23,77108826,422871421.3511212,23,23
1992-09-24,57093161,347522412.9870558,23,23
1992-09-25,69539432,418098843.8618612,23,23
1992-09-28,56334034,325265803.41954994,23,23
1992-09-29,53793640,322612095.9432771,23,23
1992-09-30,64800121,380255884.55373526,23,23
1992-10-01,84565830,420417964.5791303,23,23
1992-10-02,76022916,409525775.05057335,23,23
1992-10-05,127409579,690708375.9117107,23,23
1992-10-06,67783177,387694143.4057703,23,23
1992-10-07,65319986,346604263.77517843,23,23
1992-10-08,78307408,403699732.86426795,23,23
1992-10-09,76949831,323578701.7348261,23,23
1992-10-12,48998848,259871037.89526296,23,23
1992-10-13,73864523,404733184.36996937,23,23
1992-10-14,67620956,387729989.56287813,23,23
1992-10-15,118098656,591954884.6341558,23,23
1992-10-16,141258065,664715326.725624,23,23
1992-10-19,84144790,455565525.7602303,23,23
1992-10-20,92472057,519575704.15000045,23,23
1992-10-21,71372044,397896975.845701,23,23
1992-10-22,76682879,390341305.0643439,23,23
1992-10-23,83964739,427247071.7503371,23,23
1992-10-26,72259597,398759600.8790839,23,23
1992-10-27,80718281,491840244.4280598,23,23
1992-10-28,71239573,424787406.01234984,23,23
1992-10-29,74229565,358000364.2689483,23,23
1992-10-30,63769887,329023713.8436067,23,23
1992-11-02,76090007,402574488.3118421,23,23
1992-11-03,74193634,411406573.76924753,23,23
1992-11-04,72568789,382666930.89092696,23,23
1992-11-05,89059081,384525466.7165445,23,23
1992-11-06,68607428,370863710.7843884,23,23
1992-11-09,70795983,394774627.7668679,23,23
1992-11-10,70182535,445446253.54755354,23,23
1992-11-11,78586131,449982537.23398685,23,23
1992-11-12,80628445,428027295.4815695,23,23
1992-11-13,61858653,317499766.48230565,23,23
1992-11-16,49520663,267997464.10847306,23,23
1992-11-17,65650314,311089972.97356606,23,23
1992-11-18,139131413,498750283.78923225,23,23
1992-11-19,82700390,416204790.6110091,23,23
1992-11-20,115362144,640477760.9343112,23,23
1992-11-23,64268243,370659738.9128344,23,23
1992-11-24,82060772,497305316.90756166,23,23
1992-11-25,62857182,353918833.0004306,23,23
1992-11-27,39539083,216096587.20300198,23,23
1992-11-30,86501958,469045752.03171396,23,23
1992-12-01,108194575,667538919.6384957,23,23
1992-12-02,74957745,391631267.8545526,23,23
1992-12-03,62397129,342842812.5833795,23,23
1992-12-04,64889420,370117905.928329,23,23
1992-12-07,61095875,353313729.4109826,23,23
1992-12-08,66985290,370000976.2079905,23,23
1992-12-09,90133641,480030532.4127692,23,23
1992-12-10,66505520,412330988.3705299,23,23
1992-12-11,52776038,285267259.33409023,23,23
1992-12-14,62786533,351318554.5813904,23,23
1992-12-15,115911961,648184962.4896538,23,23
1992-12-16,116221125,651702260.4252534,23,23
1992-12-17,102780667,589601016.0529382,23,23
1992-12-18,191575322,1059322931.8154697,23,23
1992-12-21,95676512,541642499.100112,23,23
1992-12-22,87022116,500662636.9758916,23,23
1992-12-23,87606313,470120374.6636658,23,23
1992-12-24,30462095,181978282.34135985,23,23
1992-12-28,49206284,278374307.8437607,23,23
1992-12-29,84904779,471974167.438077,23,23
1992-12-30,64667482,354897568.4682386,23,23
1992-12-31,54901478,308186002.6365305,23,23
1993-01-04,71459922,402871539.64389074,23,23
1993-01-05,86915808,446179523.37203956,23,23
1993-01-06,130187627,637981385.8207211,23,23
1993-01-07,110764126,579334898.43185,23,23
1993-01-08,96686898,531492233.57487774,23,23
1993-01-11,78749033,439091958.76908827,23,23
1993-01-12,82162542,449927446.40402246,23,23
1993-01-13,104518229,513154612.6674874,23,23
1993-01-14,125889684,805195666.0638258,23,23
1993-01-15,129279624,798837856.6572338,23,23
1993-01-18,73538093,425095589.9576304,23,23
1993-01-19,99603926,512171654.83200884,23,23
1993-01-20,78386681,426715228.4087746,23,23
1993-01-21,78366890,441251168.1722579,23,23
1993-01-22,86860957,488375566.2291672,23,23
1993-01-25,91845647,496065223.4010427,23,23
1993-01-26,134267974,803448144.5023036,23,23
1993-01-27,81494386,522118820.21766794,23,23
1993-01-28,78988604,531966206.34251857,23,23
1993-01-29,87419788,805902811.1310861,23,23
1993-02-01,75863101,583048619.5935338,23,23
1993-02-02,86168379,573146778.9571943,23,23
1993-02-03,98617570,636684858.1989853,23,23
1993-02-04,95406630,580568199.1907289,23,23
1993-02-05,109007356,638300531.1089493,23,23
1993-02-08,91277100,503836118.83708143,23,23
1993-02-09,79915382,471332016.1059711,23,23
1993-02-10,80595470,479752754.5180559,23,23
1993-02-11,78370032,477088326.1173496,23,23
1993-02-12,61224039,358007245.3053968,23,23
1993-02-16,117948040,664505120.475673,23,23
1993-02-17,126870143,597675903.9413157,23,23
1993-02-18,125549731,662046491.5706127,23,23
1993-02-19,120857167,643994932.8833268,23,23
1993-02-22,115736234,539688178.3324914,23,23
1993-02-23,109156557,499433586.45122695,23,23
1993-02-24,100849122,481367991.45976305,23,23
1993-02-25,80092132,396779679.16536117,23,23
1993-02-26,100688958,428302293.9641223,23,23
1993-03-01,79391452,398455091.21865296,23,23
1993-03-02,87899248,461522675.1865516,23,23
1993-03-03,89836161,468570176.6727731,23,23
1993-03-04,70765413,358329368.27691185,23,23
1993-03-05,92404074,523686455.1579938,23,23
1993-03-08,97148958,571217366.3042781,23,23
1993-03-09,85089848,468732705.0944395,23,23
1993-03-10,96430697,606633394.4207735,23,23
1993-03-11,77469938,480999709.23605895,23,23
1993-03-12,78096331,460917280.4943929,23,23
1993-03-15,56641720,326611628.7605252,23,23
1993-03-16,61017966,345412689.56573033,23,23
1993-03-17,75656827,420947773.4628854,23,23
1993-03-18,75225704,437828304.52327394,23,23
1993-03-19,117926469,677841776.0429044,23,23
1993-03-22,84413981,452170804.80012095,23,23
1993-03-23,64546537,342251745.9074569,23,23
1993-03-24,112189779,619897868.8830056,23,23
1993-03-25,84447653,441759229.717787,23,23
1993-03-26,75934468,406702733.46529245,23,23
1993-03-29,70723397,403799511.90752673,23,23
1993-03-30,77922900,412914732.0006516,23,23
1993-03-31,94345809,505797011.3447914,23,23
1993-04-01,67748130,368110936.65482426,23,23
1993-04-02,194233670,611862524.5620534,23,23
1993-04-05,119687915,427621629.97020507,23,23
1993-04-06,113070116,503122683.7688582,23,23
1993-04-07,108464232,509200038.9601816,23,23
1993-04-08,110687609,507036601.59259,23,23
1993-04-12,86115907,464992172.03646207,23,23
1993-04-13,94983807,599305845.0782856,23,23
1993-04-14,76882396,461266674.23175097,23,23
1993-04-15,77874736,423710107.2486663,23,23
1993-04-16,111947509,630523756.4105384,23,23
1993-04-19,80304255,448335798.84286356,23,23
1993-04-20,94815581,523758998.41680026,23,23
1993-04-21,78442798,432728666.39954877,23,23
1993-04-22,99661356,543778660.5872834,23,23
1993-04-23,82716048,484254743.01293504,23,23
1993-04-26,77806289,422355199.6623659,23,23
1993-04-27,79707247,463445954.445631,23,23
1993-04-28,79698796,444821206.94851923,23,23
1993-04-29,74997112,382985070.9872396,23,23
1993-04-30,70138835,374970314.88910556,23,23
1993-05-03,67402316,386253276.69352794,23,23
1993-05-04,70233215,400987949.94027257,23,23
1993-05-05,83447011,543802547.0078998,23,23
1993-05-06,78493584,457649529.2021971,23,23
1993-05-07,81235421,392969873.585642,23,23
1993-05-10,84289756,418245475.16994333,23,23
1993-05-11,73018374,375582906.86445856,23,23
1993-05-12,85539519,442123901.6984246,23,23
1993-05-13,76678502,435736779.65268135,23,23
1993-05-14,62756064,349835179.0046694,23,23
1993-05-17,62843088,342174517.70232105,23,23
1993-05-18,120052766,521904898.34003353,23,23
1993-05-19,129403132,664838530.4774969,23,23
1993-05-20,85323393,491621133.37294674,23,23
1993-05-21,95652278,524625520.72665477,23,23
1993-05-24,115561464,407353896.0315808,23,23
1993-05-25,63020916,337772364.26194906,23,23
1993-05-26,96776522,511866217.26964223,23,23
1993-05-27,82834148,490992452.673054,23,23
1993-05-28,57471101,344214305.35344887,23,23
1993-06-01,67548662,394231973.2632315,23,23
1993-06-02,68638710,395788229.23546004,23,23
1993-06-03,63382986,376265558.77603626,23,23
1993-06-04,53425179,320357890.61611223,23,23
1993-06-07,63356428,371029140.24771786,23,23
1993-06-08,63458895,370231616.5915613,23,23
1993-06-09,66984964,388387366.0172988,23,23
1993-06-10,77256378,477211219.9881284,23,23
1993-06-11,76347466,456263583.76481056,23,23
1993-06-14,71825532,373749066.3193903,23,23
1993-06-15,72844289,432322844.9369683,23,23
1993-06-16,135646896,589956829.8646746,23,23
1993-06-17,85869576,416167928.18925893,23,23
1993-06-18,118753770,678769812.1498517,23,23
1993-06-21,71545669,392000504.60470486,23,23
1993-06-22,62754439,348293704.7228147,23,23
1993-06-23,81499233,441677115.28657603,23,23
1993-06-24,82891319,447130476.4381559,23,23
1993-06-25,54334212,299260541.6707251,23,23
1993-06-28,58294912,377930256.4994614,23,23
1993-06-29,67094483,398634140.6678362,23,23
1993-06-30,62467703,386357714.8567871,23,23
1993-07-01,67017906,383305078.7929549,23,23
1993-07-02,64428179,384353347.08867955,23,23
1993-07-06,92549697,420232462.6182436,23,23
1993-07-07,91808413,438170486.4940429,23,23
1993-07-08,91314746,571970009.3627167,23,23
1993-07-09,61596008,347644436.24981964,23,23
1993-07-12,89442149,543025866.9249241,23,23
1993-07-13,73912087,515688295.2247362,23,23
1993-07-14,67032968,432855542.44081545,23,23
1993-07-15,79215735,463319749.998153,23,23
1993-07-16,104880542,618858164.9955266,23,23
1993-07-19,83935225,513429637.7209134,23,23
1993-07-20,100595514,569671053.9055306,23,23
1993-07-21,77167920,431669991.3189652,23,23
1993-07-22,81577491,424172144.8722751,23,23
1993-07-23,68551215,403701193.32531095,23,23
1993-07-26,70577315,410870383.78806424,23,23
1993-07-27,84729442,457257527.7196958,23,23
1993-07-28,89630071,486822826.7583988,23,23
1993-07-29,106708616,568756721.5311986,23,23
1993-07-30,86744180,499590682.846545,23,23
1993-08-02,69904983,421346623.06870043,23,23
1993-08-03,70624531,401823311.2617372,23,23
1993-08-04,89957939,475500454.66060567,23,23
1993-08-05,62962458,365861996.9103236,23,23
1993-08-06,57839503,325344295.7323072,23,23
1993-08-09,67466675,413752393.2318239,23,23
1993-08-10,65087145,347405263.7794347,23,23
1993-08-11,73353289,387515802.6938498,23,23
1993-08-12,80517060,414830004.2189467,23,23
1993-08-13,64506642,335034430.5797739,23,23
1993-08-16,67359546,370978256.59732723,23,23
1993-08-17,123530147,506361267.30616903,23,23
1993-08-18,112667391,565366516.0125628,23,23
1993-08-19,100395325,517151882.4124874,23,23
1993-08-20,95171022,580417093.1735413,23,23
1993-08-23,68349700,393942303.53468585,23,23
1993-08-24,72897693,409280432.20031667,23,23
1993-08-25,91061029,450256791.9540477,23,23
1993-08-26,82063951,420259195.27228725,23,23
1993-08-27,55220983,300509682.30757976,23,23
1993-08-30,50975256,294165988.38765645,23,23
1993-08-31,64290678,359959703.5656667,23,23
1993-09-01,59248306,359425098.6270325,23,23
1993-09-02,71472954,375331282.0251448,23,23
1993-09-03,47189269,277821501.951267,23,23
1993-09-07,53024375,304475004.9313259,23,23
1993-09-08,104903543,552967463.5121787,23,23
1993-09-09,81686759,506708408.910089,23,23
1993-09-10,68985158,415219254.48028874,23,23
1993-09-13,69241680,397236120.2503444,23,23
1993-09-14,67154239,407940262.2798462,23,23
1993-09-15,89496482,587798395.0803056,23,23
1993-09-16,59997686,325676269.3725711,23,23
1993-09-17,156855830,887248220.2428446,23,23
1993-09-20,73376122,366421983.4206104,23,23
1993-09-21,93067816,536255636.7384255,23,23
1993-09-22,92854742,575687349.5086753,23,23
1993-09-23,72070777,440943174.73900366,23,23
